,Crime_ID,Date,Crime_Type,Victim_ID,Suspect_ID,Status,Lead_Officer_ID,Region,City,Case_ID
22270,CR22270,30/05/2018,gambling,P00547561,Ndr0002063,On-going,CLA28925153,Calabria,Catanzaro,N/A
22271,CR22271,24/06/2006,gambling,P00728115,Cam0002067,Solved,CPA513204687,Campania,Salerno,N/A
22272,CR22272,21/03/2019,murder,P00728755,Cam0002306,On-going,CPA93945427,Campania,Caserta,N/A
22273,CR22273,22/02/2009,prostitution,P00577373,Ndr0005003,Solved,CLA961138615,Calabria,Corigliano-Rossano,N/A
22274,CR22274,11/05/2002,prostitution,P00206096,Cam0000600,On-going,CPA561865226,Campania,Salerno,CA1185
22275,CR22275,07/02/2005,corruption of public officials,P00555964,Cos0001401,On-going,SCY353573329,Sicily,Gela,N/A
22276,CR22276,05/12/2006,prostitution,P00018417,Cam0002793,On-going,CPA766991547,Campania,Benevento,N/A
22277,CR22277,14/08/2015,tax-fraud schemes,P00689803,Ndr0004013,On-going,CLA893692585,Calabria,Crotone,N/A
22278,CR22278,14/10/2006,tax-fraud schemes,P00652657,Ndr0004260,Solved,CLA609118367,Calabria,Rende,N/A
22279,CR22279,14/03/2019,murder,P00961784,Sac0000624,Solved,PGA53534231,Puglia,Bari,N/A
22280,CR22280,09/11/2021,gambling,P00516884,Ndr0003542,Solved,CLA688531253,Calabria,Lamezia Terme,CA995
22281,CR22281,21/08/2007,gambling,P00396980,Cos0000708,Solved,SCY63494106,Sicily,Marsala,N/A
22282,CR22282,13/08/2008,drug trafficking,P00505201,Cos0003298,On-going,SCY842841025,Sicily,Syracuse,N/A
22283,CR22283,14/11/2008,drug trafficking,P00731491,Cos0001786,Solved,SCY18349595,Sicily,Caltanissetta,N/A
22284,CR22284,11/11/2011,tax-fraud schemes,P00857446,Sac0000506,On-going,PGA931990762,Puglia,Andria,N/A
22285,CR22285,03/02/2008,gambling,P00610699,Sac0000734,On-going,PGA205886611,Puglia,Lecce,CA1279
22286,CR22286,03/05/2020,prostitution,P00525408,Cos0003465,Solved,SCY150701928,Sicily,Caltanissetta,CA500
22287,CR22287,28/11/2002,prostitution,P00167798,Cos0004680,Solved,SCY808083634,Sicily,Messina,N/A
22288,CR22288,07/02/2019,murder,P00472984,Cos0004147,Solved,SCY574761260,Sicily,Vittoria,N/A
22289,CR22289,13/05/2009,labor racketeering,P00069904,Cam0005510,Solved,CPA887053374,Campania,Naples,CA98
22290,CR22290,05/08/2000,corruption of public officials,P00010578,Ndr0004843,On-going,CLA819589668,Calabria,Cosenza,CA562
22291,CR22291,06/05/2016,drug trafficking,P00111040,Sac0001158,On-going,PGA156429380,Puglia,Lecce,N/A
22292,CR22292,29/12/2010,loan sharking,P00328763,Sac0001561,On-going,PGA656751316,Puglia,Bari,N/A
22293,CR22293,26/05/2009,drug trafficking,P00905418,Cos0002913,Solved,SCY197418778,Sicily,Marsala,N/A
22294,CR22294,26/03/2004,murder,P00468393,Cam0001970,Solved,CPA525031320,Campania,Naples,N/A
22295,CR22295,18/01/2012,corruption of public officials,P00089776,Cos0002874,Solved,SCY656191036,Sicily,Vittoria,CA434
22296,CR22296,24/10/2016,corruption of public officials,P00493995,Cos0003135,Solved,SCY942688325,Sicily,Vittoria,N/A
22297,CR22297,10/06/2020,tax-fraud schemes,P00766351,Sac0001169,On-going,PGA598135405,Puglia,Bari,N/A
22298,CR22298,09/01/2005,gambling,P00763821,Cam0002792,Solved,CPA288933129,Campania,Benevento,N/A
22299,CR22299,29/03/2016,drug trafficking,P00394820,Cos0004182,Solved,SCY304981794,Sicily,Ragusa,N/A
22300,CR22300,11/04/2013,infiltration of legitimate businesses,P00760855,Ndr0002725,Solved,CLA239516919,Calabria,Reggio Calabria,N/A
22301,CR22301,20/07/2004,tax-fraud schemes,P00514058,Sac0001651,Solved,PGA913807612,Puglia,Bari,N/A
22302,CR22302,15/02/2008,prostitution,P00683985,Cam0003982,Solved,CPA844863060,Campania,Benevento,CA1253
22303,CR22303,01/07/2007,tax-fraud schemes,P00824713,Cam0005353,Solved,CPA299103429,Campania,Naples,N/A
22304,CR22304,28/04/2016,prostitution,P00709821,Cam0002642,On-going,CPA89794044,Campania,Naples,N/A
22305,CR22305,02/06/2002,gambling,P00363993,Cam0004790,On-going,CPA24990935,Campania,Salerno,N/A
22306,CR22306,06/01/2013,gambling,P00725206,Ndr0002276,Solved,CLA556307895,Calabria,Catanzaro,N/A
22307,CR22307,17/06/2011,tax-fraud schemes,P00360769,Ndr0002238,Solved,CLA268932598,Calabria,Vibo Valentia,N/A
22308,CR22308,16/04/2008,extortion,P00444899,Ndr0002635,On-going,CLA18250978,Calabria,Lamezia Terme,CA715
22309,CR22309,05/05/2021,corruption of public officials,P00388633,Cam0003025,On-going,CPA26136881,Campania,Benevento,N/A
22310,CR22310,19/09/2012,drug trafficking,P00583933,Cos0002491,On-going,SCY742052558,Sicily,Ragusa,N/A
22311,CR22311,29/11/2021,loan sharking,P00917451,Sac0000396,Solved,PGA665334698,Puglia,Andria,N/A
22312,CR22312,29/06/2012,prostitution,P00469259,Cam0004300,On-going,CPA198681012,Campania,Salerno,N/A
22313,CR22313,12/10/2014,infiltration of legitimate businesses,P00142765,Cos0003479,On-going,SCY806460471,Sicily,Catania,N/A
22314,CR22314,16/10/2006,drug trafficking,P00525381,Cos0004162,Solved,SCY822278303,Sicily,Palermo,N/A
22315,CR22315,13/07/2006,extortion,P00855185,Cam0002050,Solved,CPA71545050,Campania,Benevento,CA154
22316,CR22316,09/11/2007,corruption of public officials,P00686515,Sac0001042,Solved,PGA583146412,Puglia,Andria,N/A
22317,CR22317,03/10/2009,tax-fraud schemes,P00425289,Cam0003618,Solved,CPA837798413,Campania,Benevento,N/A
22318,CR22318,06/01/2009,corruption of public officials,P00116729,Cos0002473,On-going,SCY64721626,Sicily,Catania,CA869
22319,CR22319,24/03/2002,extortion,P00594586,Cos0002281,Solved,SCY359703322,Sicily,Syracuse,N/A
22320,CR22320,22/07/2018,extortion,P00310101,Cam0004366,Solved,CPA855266463,Campania,Salerno,N/A
22321,CR22321,19/01/2017,labor racketeering,P00755041,Cam0002851,On-going,CPA580718916,Campania,Benevento,CA1921
22322,CR22322,28/07/2001,corruption of public officials,P00127719,Ndr0001517,Solved,CLA675650243,Calabria,Corigliano-Rossano,N/A
22323,CR22323,08/04/2005,murder,P00360180,Ndr0004808,On-going,CLA639084297,Calabria,Castrovillari,N/A
22324,CR22324,24/09/2016,extortion,P00605038,Ndr0004739,On-going,CLA345717561,Calabria,Reggio Calabria,N/A
22325,CR22325,02/02/2008,gambling,P00865146,Sac0001107,Solved,PGA713585733,Puglia,Andria,N/A
22326,CR22326,29/05/2009,corruption of public officials,P00933856,Cos0002843,Solved,SCY425954432,Sicily,Vittoria,N/A
22327,CR22327,24/12/2009,labor racketeering,P00490460,Cam0005449,On-going,CPA821961228,Campania,Salerno,N/A
22328,CR22328,24/09/2004,gambling,P00315359,Sac0000226,Solved,PGA876038425,Puglia,Lecce,N/A
22329,CR22329,19/04/2011,murder,P00021956,Cam0005378,Solved,CPA929523483,Campania,Naples,N/A
22330,CR22330,06/10/2004,murder,P00248954,Ndr0000254,Solved,CLA948355470,Calabria,Rende,CA1587
22331,CR22331,13/06/2012,corruption of public officials,P00171543,Ndr0003963,Solved,CLA965204800,Calabria,Corigliano-Rossano,CA1792
22332,CR22332,18/12/2007,infiltration of legitimate businesses,P00140446,Cos0002142,Solved,SCY400127547,Sicily,Palermo,N/A
22333,CR22333,04/11/2013,tax-fraud schemes,P00272164,Sac0001356,Solved,PGA489876176,Puglia,Lecce,N/A
22334,CR22334,18/01/2002,loan sharking,P00865198,Sac0001229,Solved,PGA735058621,Puglia,Bari,N/A
22335,CR22335,28/11/2006,tax-fraud schemes,P00678094,Cos0000682,Solved,SCY150714087,Sicily,Catania,N/A
22336,CR22336,03/12/2011,prostitution,P00103064,Cam0002230,Solved,CPA353824673,Campania,Caserta,CA545
22337,CR22337,12/04/2019,prostitution,P00388089,Cam0004207,On-going,CPA497769413,Campania,Caserta,CA1686
22338,CR22338,11/07/2014,prostitution,P00226949,Sac0001214,On-going,PGA237403469,Puglia,Andria,N/A
22339,CR22339,23/11/2013,extortion,P00117981,Cos0004402,On-going,SCY210217104,Sicily,Messina,N/A
22340,CR22340,09/03/2013,extortion,P00103643,Cam0001793,Solved,CPA617244520,Campania,Caserta,N/A
22341,CR22341,12/12/2002,labor racketeering,P00309499,Cam0004863,Solved,CPA547218194,Campania,Caserta,N/A
22342,CR22342,15/09/2005,gambling,P00456877,Cam0002038,Solved,CPA824966411,Campania,Salerno,CA1714
22343,CR22343,02/02/2014,gambling,P00584223,Cos0002947,Solved,SCY934358888,Sicily,Caltanissetta,N/A
22344,CR22344,04/02/2017,infiltration of legitimate businesses,P00548329,Ndr0002912,On-going,CLA484147838,Calabria,Cosenza,N/A
22345,CR22345,20/09/2009,drug trafficking,P00615417,Ndr0002536,Solved,CLA100188721,Calabria,Crotone,N/A
22346,CR22346,18/01/2015,prostitution,P00353617,Sac0000564,On-going,PGA446520708,Puglia,Foggia,N/A
22347,CR22347,02/05/2020,gambling,P00690366,Ndr0004017,On-going,CLA611705677,Calabria,Castrovillari,N/A
22348,CR22348,27/12/2020,gambling,P00313828,Sac0000750,On-going,PGA748961957,Puglia,Foggia,N/A
22349,CR22349,15/06/2010,tax-fraud schemes,P00399604,Ndr0001728,Solved,CLA50477165,Calabria,Lamezia Terme,N/A
22350,CR22350,26/05/2016,infiltration of legitimate businesses,P00398027,Ndr0002476,On-going,CLA404248819,Calabria,Crotone,N/A
22351,CR22351,25/09/2012,murder,P00279857,Ndr0001648,On-going,CLA92230256,Calabria,Castrovillari,N/A
22352,CR22352,14/08/2011,infiltration of legitimate businesses,P00228211,Cos0003970,On-going,SCY543753303,Sicily,Trapani,CA1900
22353,CR22353,12/09/2011,extortion,P00603976,Cos0000817,On-going,SCY785745903,Sicily,Ragusa,N/A
22354,CR22354,11/07/2007,gambling,P00929239,Ndr0002968,Solved,CLA508442316,Calabria,Vibo Valentia,N/A
22355,CR22355,20/08/2009,drug trafficking,P00243534,Cos0004625,On-going,SCY151481749,Sicily,Gela,N/A
22356,CR22356,05/02/2022,infiltration of legitimate businesses,P00650810,Cos0001266,On-going,SCY100896101,Sicily,Vittoria,N/A
22357,CR22357,27/08/2006,infiltration of legitimate businesses,P00464284,Cos0002547,On-going,SCY680639750,Sicily,Caltanissetta,N/A
22358,CR22358,20/04/2022,infiltration of legitimate businesses,P00971083,Cos0004290,Solved,SCY959188191,Sicily,Catania,N/A
22359,CR22359,08/05/2011,tax-fraud schemes,P00137431,Sac0001466,Solved,PGA571324404,Puglia,Foggia,N/A
22360,CR22360,16/12/2005,labor racketeering,P00824888,Cam0003177,On-going,CPA346875801,Campania,Caserta,N/A
22361,CR22361,08/09/2016,prostitution,P00238294,Cam0001994,Solved,CPA338616077,Campania,Caserta,N/A
22362,CR22362,28/03/2015,infiltration of legitimate businesses,P00725103,Ndr0001532,On-going,CLA350452359,Calabria,Corigliano-Rossano,CA1519
22363,CR22363,26/01/2000,gambling,P00715560,Cos0002228,On-going,SCY257056627,Sicily,Ragusa,CA1727
22364,CR22364,22/03/2022,tax-fraud schemes,P00288548,Cos0001282,Solved,SCY901700117,Sicily,Trapani,CA1900
22365,CR22365,08/01/2006,labor racketeering,P00990723,Sac0000983,Solved,PGA886482362,Puglia,Foggia,N/A
22366,CR22366,19/08/2008,loan sharking,P00695941,Sac0001529,Solved,PGA7157288,Puglia,Lecce,N/A
22367,CR22367,10/10/2008,loan sharking,P00829201,Ndr0002662,Solved,CLA208618088,Calabria,Rende,N/A
22368,CR22368,12/02/2007,extortion,P00018542,Cam0004796,Solved,CPA828562154,Campania,Benevento,N/A
22369,CR22369,14/06/2004,prostitution,P00355374,Sac0001484,Solved,PGA831823867,Puglia,Andria,N/A
22370,CR22370,08/10/2021,corruption of public officials,P00093597,Ndr0004915,Solved,CLA480422910,Calabria,Catanzaro,N/A
22371,CR22371,16/05/2002,infiltration of legitimate businesses,P00780099,Cam0005059,Solved,CPA986414949,Campania,Benevento,N/A
22372,CR22372,19/11/2013,gambling,P00045670,Cos0002819,On-going,SCY928618635,Sicily,Vittoria,N/A
22373,CR22373,14/07/2021,corruption of public officials,P00677741,Cos0003086,Solved,SCY176538758,Sicily,Messina,N/A
22374,CR22374,30/07/2019,gambling,P00950859,Ndr0004258,Solved,CLA924319451,Calabria,Reggio Calabria,N/A
22375,CR22375,04/05/2008,corruption of public officials,P00060797,Ndr0002807,On-going,CLA839753230,Calabria,Corigliano-Rossano,N/A
22376,CR22376,15/10/2014,tax-fraud schemes,P00699195,Ndr0002782,Solved,CLA908075615,Calabria,Crotone,N/A
22377,CR22377,29/11/2016,infiltration of legitimate businesses,P00739752,Sac0000611,On-going,PGA43363823,Puglia,Foggia,N/A
22378,CR22378,04/02/2019,murder,P00000545,Ndr0000873,On-going,CLA136897072,Calabria,Vibo Valentia,CA1910
22379,CR22379,13/05/2020,drug trafficking,P00671500,Ndr0001482,Solved,CLA438839368,Calabria,Cosenza,N/A
22380,CR22380,06/07/2016,drug trafficking,P00818620,Cos0003878,On-going,SCY150641831,Sicily,Trapani,N/A
22381,CR22381,19/09/2018,tax-fraud schemes,P00757741,Sac0001428,Solved,PGA380015287,Puglia,Taranto,CA286
22382,CR22382,02/05/2006,murder,P00210178,Sac0000936,Solved,PGA633548218,Puglia,Bari,N/A
22383,CR22383,10/09/2001,infiltration of legitimate businesses,P00167434,Cos0002480,Solved,SCY123260226,Sicily,Catania,CA460
22384,CR22384,30/10/2014,gambling,P00130734,Cam0005710,Solved,CPA310619970,Campania,Naples,N/A
22385,CR22385,02/08/2013,drug trafficking,P00651642,Cos0001806,On-going,SCY729301669,Sicily,Gela,CA1405
22386,CR22386,28/11/2004,corruption of public officials,P00653045,Ndr0002472,On-going,CLA726043478,Calabria,Reggio Calabria,N/A
22387,CR22387,12/10/2003,extortion,P00154068,Cam0004549,Solved,CPA372199767,Campania,Caserta,CA545
22388,CR22388,20/04/2005,tax-fraud schemes,P00535626,Cos0004361,Solved,SCY163122071,Sicily,Ragusa,CA1559
22389,CR22389,19/02/2010,murder,P00713402,Sac0001323,On-going,PGA935828847,Puglia,Lecce,N/A
22390,CR22390,20/08/2009,murder,P00081060,Cos0000451,Solved,SCY164528597,Sicily,Marsala,N/A
22391,CR22391,13/09/2008,murder,P00547342,Ndr0001832,On-going,CLA408860193,Calabria,Montalto Uffugo,CA1504
22392,CR22392,28/03/2007,prostitution,P00013787,Cam0004613,Solved,CPA86304103,Campania,Caserta,N/A
22393,CR22393,03/07/2012,gambling,P00045053,Cos0001650,Solved,SCY144617019,Sicily,Catania,CA1904
22394,CR22394,03/04/2016,drug trafficking,P00088765,Cos0002721,On-going,SCY928848846,Sicily,Gela,N/A
22395,CR22395,30/03/2020,extortion,P00101203,Cam0004480,On-going,CPA970737627,Campania,Benevento,N/A
22396,CR22396,12/06/2004,infiltration of legitimate businesses,P00358031,Cos0002393,On-going,SCY402689487,Sicily,Caltanissetta,CA840
22397,CR22397,16/05/2014,tax-fraud schemes,P00588082,Cam0001968,On-going,CPA146662189,Campania,Caserta,N/A
22398,CR22398,16/04/2010,extortion,P00476732,Ndr0003702,On-going,CLA41679002,Calabria,Acri,N/A
22399,CR22399,02/02/2016,infiltration of legitimate businesses,P00259327,Cos0003340,On-going,SCY364849414,Sicily,Vittoria,N/A
22400,CR22400,13/01/2021,corruption of public officials,P00003214,Ndr0004041,Solved,CLA637748157,Calabria,Reggio Calabria,N/A
22401,CR22401,16/07/2018,labor racketeering,P00115500,Cos0002637,Solved,SCY396255870,Sicily,Syracuse,CA1400
22402,CR22402,22/11/2005,labor racketeering,P00016136,Cam0003549,Solved,CPA297381122,Campania,Avellino,N/A
22403,CR22403,18/03/2022,gambling,P00038193,Sac0001474,Solved,PGA89458135,Puglia,Andria,N/A
22404,CR22404,20/06/2005,murder,P00138204,Sac0001048,Solved,PGA709712630,Puglia,Andria,N/A
22405,CR22405,07/11/2010,loan sharking,P00175095,Cam0002061,Solved,CPA371397571,Campania,Salerno,N/A
22406,CR22406,23/12/2003,loan sharking,P00679142,Cos0002242,On-going,SCY832826843,Sicily,Syracuse,CA1897
22407,CR22407,14/09/2000,infiltration of legitimate businesses,P00586943,Ndr0003280,Solved,CLA63296533,Calabria,Acri,N/A
22408,CR22408,21/08/2000,loan sharking,P00062885,Cam0000449,Solved,CPA405423725,Campania,Naples,N/A
22409,CR22409,21/05/2020,gambling,P00236253,Cam0005095,On-going,CPA114168409,Campania,Benevento,N/A
22410,CR22410,25/09/2005,loan sharking,P00800678,Sac0001001,Solved,PGA543044378,Puglia,Lecce,N/A
22411,CR22411,10/06/2020,drug trafficking,P00643750,Ndr0001535,On-going,CLA647743206,Calabria,Montalto Uffugo,N/A
22412,CR22412,22/09/2020,loan sharking,P00142729,Cos0003951,Solved,SCY568423104,Sicily,Ragusa,N/A
22413,CR22413,31/03/2000,infiltration of legitimate businesses,P00305185,Cos0003209,On-going,SCY12771763,Sicily,Ragusa,CA595
22414,CR22414,22/09/2016,murder,P00447353,Cam0001586,On-going,CPA476008125,Campania,Naples,N/A
22415,CR22415,03/05/2007,labor racketeering,P00687222,Cos0003385,Solved,SCY959666248,Sicily,Messina,N/A
22416,CR22416,26/03/2015,corruption of public officials,P00995276,Cam0003438,Solved,CPA871857206,Campania,Benevento,N/A
22417,CR22417,04/03/2009,extortion,P00163018,Cos0001503,Solved,SCY887557845,Sicily,Syracuse,CA863
22418,CR22418,29/11/2002,gambling,P00598994,Cam0002534,Solved,CPA79755201,Campania,Salerno,N/A
22419,CR22419,06/09/2016,tax-fraud schemes,P00079769,Sac0000764,On-going,PGA493960612,Puglia,Lecce,CA689
22420,CR22420,30/06/2008,gambling,P00847208,Cam0005259,On-going,CPA121045089,Campania,Caserta,N/A
22421,CR22421,07/12/2007,extortion,P00002390,Ndr0002250,Solved,CLA128929214,Calabria,Acri,N/A
22422,CR22422,30/03/2002,prostitution,P00135704,Sac0001668,Solved,PGA510913418,Puglia,Lecce,N/A
22423,CR22423,08/12/2004,extortion,P00098854,Cam0001960,On-going,CPA106794147,Campania,Caserta,N/A
22424,CR22424,18/10/2007,drug trafficking,P00165494,Cos0001733,On-going,SCY847075262,Sicily,Gela,N/A
22425,CR22425,05/06/2013,corruption of public officials,P00490367,Cam0005205,On-going,CPA823912226,Campania,Salerno,N/A
22426,CR22426,28/07/2006,labor racketeering,P00422689,Ndr0004495,On-going,CLA896244722,Calabria,Montalto Uffugo,N/A
22427,CR22427,12/07/2019,extortion,P00548706,Ndr0003643,Solved,CLA845777474,Calabria,Acri,N/A
22428,CR22428,13/07/2011,corruption of public officials,P00844327,Cos0000609,On-going,SCY205509793,Sicily,Palermo,N/A
22429,CR22429,25/08/2009,prostitution,P00308876,Cam0003593,On-going,CPA838932063,Campania,Naples,N/A
22430,CR22430,25/09/2010,loan sharking,P00038616,Sac0001618,On-going,PGA632369379,Puglia,Foggia,N/A
22431,CR22431,31/03/2006,infiltration of legitimate businesses,P00353851,Sac0000866,On-going,PGA763465943,Puglia,Bari,N/A
22432,CR22432,10/11/2021,murder,P00698903,Ndr0003643,On-going,CLA814783711,Calabria,Acri,N/A
22433,CR22433,26/06/2008,drug trafficking,P00750751,Cos0003733,Solved,SCY101379272,Sicily,Caltanissetta,N/A
22434,CR22434,14/12/2017,murder,P00272386,Sac0000579,On-going,PGA689405754,Puglia,Foggia,N/A
22435,CR22435,23/12/2014,murder,P00006037,Ndr0002410,Solved,CLA341666371,Calabria,Catanzaro,N/A
22436,CR22436,05/11/2006,corruption of public officials,P00555856,Cos0001710,On-going,SCY658828347,Sicily,Trapani,CA1063
22437,CR22437,21/10/2005,infiltration of legitimate businesses,P00534953,Cos0004623,Solved,SCY979786951,Sicily,Catania,CA1321
22438,CR22438,16/09/2009,tax-fraud schemes,P00209346,Sac0001533,Solved,PGA921866405,Puglia,Lecce,N/A
22439,CR22439,24/08/2005,murder,P00199958,Cos0002956,Solved,SCY395357324,Sicily,Palermo,N/A
22440,CR22440,28/01/2003,labor racketeering,P00474705,Cos0004521,On-going,SCY796236216,Sicily,Gela,N/A
22441,CR22441,13/11/2019,extortion,P00718949,Cam0005179,On-going,CPA127665976,Campania,Avellino,N/A
22442,CR22442,09/02/2004,infiltration of legitimate businesses,P00742462,Ndr0004470,On-going,CLA895794963,Calabria,Vibo Valentia,CA1434
22443,CR22443,05/05/2020,murder,P00773834,Sac0000530,Solved,PGA886689177,Puglia,Bari,CA1879
22444,CR22444,23/07/2012,drug trafficking,P00918711,Sac0000778,Solved,PGA716550423,Puglia,Foggia,N/A
22445,CR22445,14/08/2008,loan sharking,P00703288,Sac0000220,On-going,PGA614202174,Puglia,Andria,N/A
22446,CR22446,19/04/2009,prostitution,P00154791,Cam0001280,On-going,CPA903790184,Campania,Avellino,N/A
22447,CR22447,10/09/2005,infiltration of legitimate businesses,P00046651,Cos0001949,On-going,SCY464346967,Sicily,Marsala,CA337
22448,CR22448,29/04/2013,extortion,P00069195,Cam0002070,Solved,CPA692815231,Campania,Benevento,CA613
22449,CR22449,31/03/2018,drug trafficking,P00114641,Cos0001488,Solved,SCY175508980,Sicily,Palermo,CA1932
22450,CR22450,02/12/2006,labor racketeering,P00069329,Cam0002115,Solved,CPA319927631,Campania,Naples,N/A
22451,CR22451,02/10/2017,drug trafficking,P00837022,Ndr0002333,Solved,CLA424619699,Calabria,Acri,N/A
22452,CR22452,04/01/2022,drug trafficking,P00867880,Cos0003765,Solved,SCY289639270,Sicily,Catania,N/A
22453,CR22453,24/10/2019,loan sharking,P00048027,Cos0004679,On-going,SCY209422599,Sicily,Catania,N/A
22454,CR22454,04/02/2008,loan sharking,P00302471,Cos0001397,On-going,SCY225085357,Sicily,Marsala,N/A
22455,CR22455,02/02/2006,drug trafficking,P00334026,Ndr0001302,Solved,CLA234873294,Calabria,Corigliano-Rossano,N/A
22456,CR22456,08/10/2003,murder,P00918513,Sac0001064,On-going,PGA935727565,Puglia,Taranto,N/A
