,Crime ID,Date,Crime Type,Suspect ID,Status,Lead Officer ID,Region,City,Case ID
17860,17860,2013-03-21,drug trafficking,Sac0001376,On-going,PGA348711834,Puglia,Andria,N/A
17861,17861,2004-11-08,tax-fraud schemes,Cam0000400,Solved,CPA621448641,Campania,Benevento,N/A
17862,17862,2002-07-16,murder,Sac0000778,On-going,PGA801548508,Puglia,Foggia,N/A
17863,17863,2010-07-02,drug trafficking,Ndr0002460,On-going,CLA858106083,Calabria,Castrovillari,N/A
17864,17864,2007-02-06,labor racketeering,Ndr0003430,Solved,CLA381789799,Calabria,Montalto Uffugo,N/A
17865,17865,2013-10-05,gambling,Ndr0001056,Solved,CLA45189009,Calabria,Rende,N/A
17866,17866,2013-10-23,labor racketeering,Cam0001294,Solved,CPA449951892,Campania,Caserta,N/A
17867,17867,2015-02-08,corruption of public officials,Cos0003188,Solved,SCY757958339,Sicily,Caltanissetta,10
17868,17868,2001-08-25,loan sharking,Cos0003127,Solved,SCY723113730,Sicily,Ragusa,N/A
17869,17869,2012-09-08,murder,Cos0001673,On-going,SCY618542623,Sicily,Marsala,N/A
17870,17870,2018-05-18,loan sharking,Cam0000748,On-going,CPA787277632,Campania,Caserta,N/A
17871,17871,2012-11-27,gambling,Ndr0000719,On-going,CLA699312016,Calabria,Corigliano-Rossano,N/A
17872,17872,2019-02-10,labor racketeering,Cos0004109,Solved,SCY272291063,Sicily,Palermo,N/A
17873,17873,2012-04-01,infiltration of legitimate businesses,Cos0001500,Solved,SCY534069484,Sicily,Trapani,N/A
17874,17874,2013-11-25,corruption of public officials,Sac0001269,Solved,PGA0467629,Puglia,Foggia,N/A
17875,17875,2014-04-29,infiltration of legitimate businesses,Sac0000561,Solved,PGA337878742,Puglia,Foggia,N/A
17876,17876,2018-08-23,labor racketeering,Sac0000616,Solved,PGA979722205,Puglia,Andria,N/A
17877,17877,2005-08-19,labor racketeering,Ndr0004053,On-going,CLA179942558,Calabria,Acri,N/A
17878,17878,2011-10-20,prostitution,Cam0003285,On-going,CPA848016967,Campania,Benevento,N/A
17879,17879,2013-05-07,drug trafficking,Cos0000371,Solved,SCY581178387,Sicily,Vittoria,N/A
17880,17880,2017-06-28,loan sharking,Sac0000389,On-going,PGA209054657,Puglia,Lecce,34
17881,17881,2014-07-03,infiltration of legitimate businesses,Cos0003993,Solved,SCY821600163,Sicily,Vittoria,N/A
17882,17882,2017-12-03,infiltration of legitimate businesses,Cam0004486,On-going,CPA767843539,Campania,Benevento,N/A
17883,17883,2002-09-29,labor racketeering,Cos0003543,On-going,SCY22964395,Sicily,Syracuse,N/A
17884,17884,2007-01-12,murder,Cos0000750,On-going,SCY336768591,Sicily,Catania,N/A
17885,17885,2015-07-24,labor racketeering,Cam0002222,On-going,CPA991171014,Campania,Caserta,N/A
17886,17886,2007-07-11,labor racketeering,Cos0002026,On-going,SCY584702116,Sicily,Caltanissetta,N/A
17887,17887,2019-06-16,prostitution,Sac0000992,On-going,PGA770296107,Puglia,Lecce,N/A
17888,17888,2001-12-25,infiltration of legitimate businesses,Ndr0002564,Solved,CLA268526263,Calabria,Castrovillari,N/A
17889,17889,2013-11-19,gambling,Cam0005316,Solved,CPA244382392,Campania,Benevento,N/A
17890,17890,2014-08-20,drug trafficking,Sac0001266,Solved,PGA128321340,Puglia,Taranto,N/A
17891,17891,2007-09-05,labor racketeering,Sac0001510,Solved,PGA483222347,Puglia,Lecce,N/A
17892,17892,2016-09-20,gambling,Sac0000194,Solved,PGA955863523,Puglia,Taranto,N/A
17893,17893,2008-10-07,murder,Sac0001238,On-going,PGA958590823,Puglia,Andria,N/A
17894,17894,2008-05-04,tax-fraud schemes,Ndr0002559,On-going,CLA91679454,Calabria,Reggio Calabria,N/A
17895,17895,2008-09-25,infiltration of legitimate businesses,Cos0003649,Solved,SCY152778216,Sicily,Trapani,N/A
17896,17896,2014-05-03,drug trafficking,Sac0001209,On-going,PGA400073862,Puglia,Andria,N/A
17897,17897,2018-11-15,prostitution,Cos0004530,On-going,SCY232254151,Sicily,Vittoria,N/A
17898,17898,2015-01-23,corruption of public officials,Ndr0004600,Solved,CLA614562268,Calabria,Castrovillari,N/A
17899,17899,2004-08-16,gambling,Ndr0000569,Solved,CLA848676598,Calabria,Catanzaro,N/A
17900,17900,2010-12-29,tax-fraud schemes,Cam0004591,On-going,CPA883031750,Campania,Salerno,N/A
17901,17901,2015-06-23,prostitution,Cam0005609,On-going,CPA553414646,Campania,Naples,N/A
17902,17902,2018-03-04,murder,Cam0002076,On-going,CPA239891187,Campania,Salerno,N/A
17903,17903,2011-03-11,murder,Cam0004764,Solved,CPA813618011,Campania,Benevento,8
17904,17904,2001-09-04,corruption of public officials,Cam0004500,Solved,CPA13077445,Campania,Salerno,N/A
17905,17905,2001-11-01,drug trafficking,Cos0004121,Solved,SCY297493254,Sicily,Trapani,N/A
17906,17906,2012-12-14,loan sharking,Cam0003434,On-going,CPA491706629,Campania,Naples,N/A
17907,17907,2015-08-24,prostitution,Cos0004631,Solved,SCY402007103,Sicily,Palermo,N/A
17908,17908,2012-12-24,infiltration of legitimate businesses,Ndr0004791,On-going,CLA681686434,Calabria,Acri,N/A
17909,17909,2000-11-21,tax-fraud schemes,Sac0000248,Solved,PGA954256434,Puglia,Foggia,N/A
17910,17910,2012-04-21,prostitution,Cos0003256,On-going,SCY832907314,Sicily,Palermo,N/A
17911,17911,2019-12-21,gambling,Ndr0004624,Solved,CLA379246631,Calabria,Crotone,N/A
17912,17912,2014-06-23,loan sharking,Cam0002811,Solved,CPA789733785,Campania,Salerno,N/A
17913,17913,2016-02-05,loan sharking,Sac0000658,Solved,PGA312309167,Puglia,Taranto,N/A
17914,17914,2018-11-23,murder,Sac0001413,On-going,PGA170367510,Puglia,Lecce,N/A
17915,17915,2015-06-22,extortion,Ndr0001549,On-going,CLA905714160,Calabria,Catanzaro,N/A
17916,17916,2021-07-11,corruption of public officials,Ndr0004296,On-going,CLA175422283,Calabria,Reggio Calabria,N/A
17917,17917,2015-04-13,murder,Cam0001663,On-going,CPA991284383,Campania,Caserta,N/A
17918,17918,2006-08-31,murder,Sac0001502,Solved,PGA855515334,Puglia,Lecce,N/A
17919,17919,2004-06-02,drug trafficking,Cam0004633,On-going,CPA886558071,Campania,Caserta,N/A
17920,17920,2016-08-13,tax-fraud schemes,Sac0001598,On-going,PGA462561352,Puglia,Foggia,N/A
17921,17921,2010-02-06,infiltration of legitimate businesses,Ndr0004116,Solved,CLA208725143,Calabria,Crotone,N/A
17922,17922,2000-10-30,murder,Ndr0003890,On-going,CLA973768061,Calabria,Acri,N/A
17923,17923,2007-05-14,labor racketeering,Ndr0003262,Solved,CLA240097916,Calabria,Catanzaro,N/A
17924,17924,2015-12-20,murder,Cos0004205,On-going,SCY441547608,Sicily,Vittoria,22
17925,17925,2005-01-29,loan sharking,Cos0003316,Solved,SCY335404836,Sicily,Trapani,13
17926,17926,2012-04-19,extortion,Cam0000891,Solved,CPA536741103,Campania,Avellino,N/A
17927,17927,2009-07-01,murder,Sac0001720,On-going,PGA492643310,Puglia,Andria,N/A
17928,17928,2021-09-24,gambling,Cam0002562,Solved,CPA843789416,Campania,Naples,N/A
17929,17929,2001-05-10,labor racketeering,Sac0000711,On-going,PGA761947070,Puglia,Lecce,N/A
17930,17930,2014-04-16,gambling,Sac0001362,On-going,PGA907109533,Puglia,Bari,N/A
17931,17931,2011-04-29,murder,Ndr0004768,Solved,CLA890804774,Calabria,Montalto Uffugo,N/A
17932,17932,2013-08-30,infiltration of legitimate businesses,Cam0004427,Solved,CPA946271950,Campania,Benevento,N/A
17933,17933,2021-03-23,prostitution,Cam0004337,On-going,CPA248458367,Campania,Benevento,N/A
17934,17934,2017-09-03,labor racketeering,Cos0003582,On-going,SCY127020873,Sicily,Vittoria,N/A
17935,17935,2006-03-27,corruption of public officials,Ndr0003003,On-going,CLA438727406,Calabria,Cosenza,4
17936,17936,2007-10-03,loan sharking,Cam0004873,Solved,CPA265236534,Campania,Salerno,N/A
17937,17937,2019-07-14,murder,Cam0005184,On-going,CPA88903272,Campania,Caserta,N/A
17938,17938,2019-12-24,infiltration of legitimate businesses,Sac0001377,On-going,PGA504963043,Puglia,Taranto,N/A
17939,17939,2002-06-07,gambling,Sac0000796,On-going,PGA113792646,Puglia,Taranto,N/A
17940,17940,2020-08-31,drug trafficking,Ndr0002667,Solved,CLA136022083,Calabria,Vibo Valentia,N/A
17941,17941,2000-04-21,labor racketeering,Cam0002437,On-going,CPA453108540,Campania,Naples,N/A
17942,17942,2015-01-15,infiltration of legitimate businesses,Ndr0004255,Solved,CLA225996186,Calabria,Crotone,N/A
17943,17943,2009-09-29,gambling,Cos0002706,On-going,SCY422538964,Sicily,Marsala,N/A
17944,17944,2005-04-12,corruption of public officials,Cam0003580,On-going,CPA834484586,Campania,Caserta,N/A
17945,17945,2021-12-07,drug trafficking,Cos0003669,On-going,SCY145059614,Sicily,Ragusa,N/A
17946,17946,2013-01-13,murder,Cam0001118,Solved,CPA473862663,Campania,Caserta,N/A
17947,17947,2021-01-15,labor racketeering,Cos0002153,Solved,SCY274528948,Sicily,Gela,N/A
17948,17948,2008-04-01,murder,Cam0002825,On-going,CPA432198760,Campania,Caserta,N/A
17949,17949,2006-08-01,corruption of public officials,Ndr0003956,On-going,CLA79232345,Calabria,Lamezia Terme,N/A
17950,17950,2006-06-11,drug trafficking,Cam0004950,On-going,CPA665921628,Campania,Naples,N/A
17951,17951,2008-04-24,extortion,Cam0000548,On-going,CPA853958173,Campania,Caserta,N/A
17952,17952,2010-01-21,drug trafficking,Cos0004221,Solved,SCY891283546,Sicily,Marsala,N/A
17953,17953,2005-04-22,gambling,Cos0004592,On-going,SCY8342751,Sicily,Vittoria,N/A
17954,17954,2014-08-14,drug trafficking,Cam0005457,Solved,CPA797281709,Campania,Caserta,N/A
17955,17955,2012-09-05,drug trafficking,Cos0004138,Solved,SCY433618807,Sicily,Caltanissetta,35
17956,17956,2005-07-02,infiltration of legitimate businesses,Ndr0003639,Solved,CLA105112945,Calabria,Reggio Calabria,N/A
17957,17957,2010-07-08,labor racketeering,Sac0000276,On-going,PGA587267684,Puglia,Lecce,N/A
17958,17958,2006-05-12,labor racketeering,Sac0001516,Solved,PGA153578281,Puglia,Bari,N/A
17959,17959,2005-01-04,infiltration of legitimate businesses,Sac0001026,On-going,PGA696807386,Puglia,Foggia,N/A
17960,17960,2020-10-24,murder,Cos0001726,Solved,SCY802860634,Sicily,Catania,N/A
17961,17961,2006-09-30,murder,Cam0001262,On-going,CPA310862875,Campania,Avellino,N/A
17962,17962,2020-06-04,loan sharking,Sac0000569,On-going,PGA125631805,Puglia,Andria,N/A
17963,17963,2019-10-14,prostitution,Ndr0002388,Solved,CLA637618536,Calabria,Vibo Valentia,14
17964,17964,2012-04-08,loan sharking,Ndr0004172,On-going,CLA641647147,Calabria,Acri,N/A
17965,17965,2005-02-02,murder,Ndr0004712,On-going,CLA434771874,Calabria,Castrovillari,N/A
17966,17966,2015-05-06,drug trafficking,Ndr0003877,On-going,CLA898640674,Calabria,Reggio Calabria,N/A
17967,17967,2007-02-15,loan sharking,Ndr0002346,Solved,CLA538336694,Calabria,Lamezia Terme,N/A
17968,17968,2018-03-08,extortion,Ndr0001353,On-going,CLA368881887,Calabria,Montalto Uffugo,N/A
17969,17969,2007-12-29,infiltration of legitimate businesses,Ndr0001109,Solved,CLA390864463,Calabria,Vibo Valentia,N/A
17970,17970,2006-02-04,murder,Sac0000106,Solved,PGA982418122,Puglia,Foggia,N/A
17971,17971,2002-12-20,prostitution,Ndr0004481,On-going,CLA108523601,Calabria,Montalto Uffugo,N/A
17972,17972,2018-04-28,tax-fraud schemes,Ndr0004559,Solved,CLA58524647,Calabria,Lamezia Terme,N/A
17973,17973,2003-08-24,drug trafficking,Cam0002731,On-going,CPA713887702,Campania,Caserta,N/A
17974,17974,2001-01-23,tax-fraud schemes,Cos0004341,On-going,SCY55734989,Sicily,Marsala,N/A
17975,17975,2012-09-09,labor racketeering,Cam0003114,On-going,CPA973672888,Campania,Salerno,N/A
17976,17976,2010-06-26,loan sharking,Sac0000859,On-going,PGA919927044,Puglia,Andria,N/A
17977,17977,2001-08-21,loan sharking,Cos0001730,Solved,SCY821950933,Sicily,Palermo,8
17978,17978,2013-05-22,prostitution,Cam0004053,Solved,CPA222500414,Campania,Caserta,N/A
17979,17979,2008-02-23,prostitution,Cos0003910,Solved,SCY673389531,Sicily,Syracuse,N/A
17980,17980,2001-07-21,prostitution,Cam0005118,On-going,CPA847052665,Campania,Benevento,N/A
17981,17981,2010-03-29,gambling,Cam0005016,On-going,CPA688878600,Campania,Avellino,N/A
17982,17982,2007-08-28,extortion,Cam0002477,Solved,CPA937841678,Campania,Caserta,N/A
17983,17983,2018-01-18,tax-fraud schemes,Cos0003316,On-going,SCY307752802,Sicily,Trapani,N/A
17984,17984,2017-11-06,extortion,Ndr0000702,On-going,CLA72660953,Calabria,Lamezia Terme,N/A
17985,17985,2006-12-12,gambling,Ndr0003029,Solved,CLA693217254,Calabria,Acri,N/A
17986,17986,2008-01-06,drug trafficking,Sac0001322,Solved,PGA420740117,Puglia,Bari,N/A
17987,17987,2014-06-30,drug trafficking,Sac0000190,On-going,PGA91115699,Puglia,Taranto,N/A
17988,17988,2012-08-25,tax-fraud schemes,Cos0000357,Solved,SCY181134901,Sicily,Vittoria,N/A
17989,17989,2019-11-07,loan sharking,Ndr0000622,Solved,CLA322811205,Calabria,Acri,N/A
17990,17990,2014-12-30,labor racketeering,Sac0000746,Solved,PGA270995939,Puglia,Andria,N/A
17991,17991,2003-05-10,tax-fraud schemes,Sac0001685,Solved,PGA88092905,Puglia,Andria,N/A
17992,17992,2017-05-04,corruption of public officials,Cam0002969,Solved,CPA386971608,Campania,Avellino,N/A
17993,17993,2013-01-04,labor racketeering,Cos0000436,Solved,SCY338979569,Sicily,Syracuse,N/A
17994,17994,2008-02-17,corruption of public officials,Ndr0003186,Solved,CLA350129476,Calabria,Crotone,N/A
17995,17995,2008-04-28,murder,Ndr0003305,On-going,CLA24733781,Calabria,Rende,N/A
17996,17996,2016-09-24,corruption of public officials,Ndr0002626,On-going,CLA302375918,Calabria,Rende,N/A
17997,17997,2017-10-05,tax-fraud schemes,Sac0001507,Solved,PGA829237410,Puglia,Bari,N/A
17998,17998,2018-01-14,corruption of public officials,Sac0001165,Solved,PGA99020997,Puglia,Andria,N/A
17999,17999,2014-12-27,loan sharking,Sac0001444,On-going,PGA227576042,Puglia,Lecce,N/A
18000,18000,2011-11-23,prostitution,Cos0002485,On-going,SCY996564431,Sicily,Trapani,N/A
18001,18001,2014-07-31,extortion,Cos0001565,Solved,SCY899810118,Sicily,Syracuse,N/A
18002,18002,2000-11-04,gambling,Ndr0003360,Solved,CLA28349537,Calabria,Vibo Valentia,N/A
18003,18003,2012-09-16,corruption of public officials,Cam0000709,On-going,CPA716863636,Campania,Salerno,N/A
18004,18004,2003-08-03,extortion,Ndr0002068,On-going,CLA542934351,Calabria,Catanzaro,N/A
18005,18005,2008-04-11,loan sharking,Ndr0004513,On-going,CLA81910445,Calabria,Cosenza,N/A
18006,18006,2002-08-05,corruption of public officials,Cam0002592,Solved,CPA389659458,Campania,Avellino,N/A
18007,18007,2021-06-04,infiltration of legitimate businesses,Ndr0004457,On-going,CLA187738512,Calabria,Rende,N/A
18008,18008,2001-02-24,labor racketeering,Sac0001353,Solved,PGA162119117,Puglia,Taranto,N/A
18009,18009,2000-04-21,gambling,Ndr0004108,Solved,CLA296530435,Calabria,Crotone,N/A
18010,18010,2009-02-04,gambling,Sac0001717,On-going,PGA370712359,Puglia,Bari,N/A
18011,18011,2013-06-07,prostitution,Sac0000833,Solved,PGA681049526,Puglia,Foggia,N/A
18012,18012,2012-04-28,drug trafficking,Ndr0004409,On-going,CLA602783118,Calabria,Reggio Calabria,N/A
18013,18013,2018-06-04,labor racketeering,Cos0000553,On-going,SCY344392245,Sicily,Catania,N/A
18014,18014,2010-02-11,labor racketeering,Cam0002629,On-going,CPA631151582,Campania,Avellino,N/A
18015,18015,2008-05-12,corruption of public officials,Ndr0002361,On-going,CLA51314792,Calabria,Lamezia Terme,N/A
18016,18016,2019-10-14,extortion,Sac0001103,On-going,PGA576708601,Puglia,Taranto,N/A
18017,18017,2010-06-07,labor racketeering,Cos0003012,On-going,SCY759443590,Sicily,Trapani,N/A
18018,18018,2012-05-21,murder,Cos0000941,On-going,SCY357143812,Sicily,Vittoria,N/A
18019,18019,2003-12-24,loan sharking,Cos0001914,Solved,SCY996530812,Sicily,Vittoria,N/A
18020,18020,2014-06-22,labor racketeering,Cos0001982,On-going,SCY939781481,Sicily,Palermo,N/A
18021,18021,2004-06-10,tax-fraud schemes,Sac0001349,On-going,PGA216359656,Puglia,Andria,N/A
18022,18022,2000-08-14,tax-fraud schemes,Cos0001942,On-going,SCY145645824,Sicily,Palermo,N/A
18023,18023,2011-03-03,prostitution,Ndr0003713,Solved,CLA221022269,Calabria,Castrovillari,N/A
18024,18024,2022-02-25,corruption of public officials,Cos0004252,On-going,SCY632750809,Sicily,Gela,40
18025,18025,2009-07-17,infiltration of legitimate businesses,Cos0004644,On-going,SCY909286425,Sicily,Messina,N/A
18026,18026,2002-09-09,prostitution,Cam0005709,Solved,CPA967230855,Campania,Benevento,N/A
18027,18027,2020-09-01,loan sharking,Ndr0001672,On-going,CLA383854442,Calabria,Vibo Valentia,N/A
18028,18028,2007-09-14,loan sharking,Ndr0000804,On-going,CLA497775068,Calabria,Corigliano-Rossano,N/A
18029,18029,2009-02-16,extortion,Cos0002866,Solved,SCY504401178,Sicily,Gela,35
18030,18030,2015-10-30,infiltration of legitimate businesses,Ndr0001253,On-going,CLA510795476,Calabria,Lamezia Terme,N/A
18031,18031,2005-04-17,prostitution,Ndr0003158,On-going,CLA410828713,Calabria,Castrovillari,N/A
18032,18032,2018-01-10,infiltration of legitimate businesses,Cos0002621,Solved,SCY358074948,Sicily,Catania,N/A
18033,18033,2004-03-10,prostitution,Ndr0002692,On-going,CLA730030697,Calabria,Lamezia Terme,N/A
18034,18034,2003-12-29,gambling,Sac0000148,Solved,PGA978408122,Puglia,Foggia,N/A
18035,18035,2010-08-25,gambling,Ndr0002505,On-going,CLA731669642,Calabria,Crotone,N/A
18036,18036,2007-01-06,murder,Cam0005013,Solved,CPA845228998,Campania,Caserta,N/A
18037,18037,2020-06-24,labor racketeering,Sac0000267,Solved,PGA246841960,Puglia,Foggia,N/A
18038,18038,2006-05-09,corruption of public officials,Sac0001139,Solved,PGA718725255,Puglia,Taranto,N/A
18039,18039,2008-07-11,prostitution,Ndr0003909,Solved,CLA294078222,Calabria,Vibo Valentia,N/A
18040,18040,2013-05-17,gambling,Cam0005149,Solved,CPA716218485,Campania,Benevento,N/A
18041,18041,2003-01-30,murder,Cos0001135,On-going,SCY618540973,Sicily,Marsala,N/A
18042,18042,2017-04-05,drug trafficking,Sac0000786,On-going,PGA442723868,Puglia,Bari,N/A
18043,18043,2016-06-13,tax-fraud schemes,Ndr0004193,On-going,CLA942427345,Calabria,Montalto Uffugo,N/A
18044,18044,2017-07-29,labor racketeering,Sac0001712,On-going,PGA715841226,Puglia,Foggia,N/A
18045,18045,2002-08-27,loan sharking,Sac0001421,On-going,PGA430255349,Puglia,Lecce,N/A
18046,18046,2005-09-25,murder,Sac0001552,On-going,PGA423062784,Puglia,Taranto,N/A
18047,18047,2022-01-10,loan sharking,Ndr0005085,Solved,CLA509063931,Calabria,Lamezia Terme,N/A
18048,18048,2013-11-19,infiltration of legitimate businesses,Sac0001460,On-going,PGA429879933,Puglia,Taranto,N/A
18049,18049,2018-02-22,drug trafficking,Sac0000955,Solved,PGA367030623,Puglia,Foggia,N/A
18050,18050,2021-06-21,loan sharking,Sac0001528,On-going,PGA101017855,Puglia,Lecce,N/A
18051,18051,2003-08-25,loan sharking,Cos0001789,On-going,SCY34903282,Sicily,Palermo,N/A
18052,18052,2015-12-19,gambling,Cam0002578,On-going,CPA886730182,Campania,Naples,N/A
18053,18053,2004-02-09,tax-fraud schemes,Cam0001057,On-going,CPA866017606,Campania,Benevento,N/A
18054,18054,2004-05-29,gambling,Ndr0004592,Solved,CLA212825184,Calabria,Rende,N/A
18055,18055,2008-09-01,infiltration of legitimate businesses,Cos0003676,Solved,SCY484553383,Sicily,Marsala,N/A
18056,18056,2019-06-26,infiltration of legitimate businesses,Ndr0004714,On-going,CLA423361052,Calabria,Cosenza,N/A
18057,18057,2006-02-06,corruption of public officials,Ndr0002328,Solved,CLA350952890,Calabria,Crotone,N/A
18058,18058,2017-10-19,tax-fraud schemes,Cos0003781,Solved,SCY205582555,Sicily,Ragusa,N/A
18059,18059,2018-04-03,murder,Ndr0003592,Solved,CLA99913397,Calabria,Catanzaro,N/A
18060,18060,2004-08-02,infiltration of legitimate businesses,Ndr0003935,On-going,CLA471829379,Calabria,Vibo Valentia,N/A
18061,18061,2015-09-27,prostitution,Ndr0004939,On-going,CLA732572345,Calabria,Castrovillari,32
18062,18062,2005-05-18,extortion,Sac0000834,Solved,PGA236026112,Puglia,Lecce,N/A
18063,18063,2022-01-16,labor racketeering,Sac0001014,On-going,PGA278269776,Puglia,Foggia,N/A
18064,18064,2013-03-03,extortion,Cam0003099,On-going,CPA504884658,Campania,Salerno,29
18065,18065,2003-02-10,infiltration of legitimate businesses,Cos0000769,Solved,SCY829370918,Sicily,Marsala,N/A
18066,18066,2020-06-02,infiltration of legitimate businesses,Cos0001028,On-going,SCY683963235,Sicily,Vittoria,N/A
18067,18067,2011-08-11,corruption of public officials,Ndr0001006,On-going,CLA669417530,Calabria,Rende,N/A
18068,18068,2006-06-01,gambling,Cos0003217,On-going,SCY964433535,Sicily,Messina,N/A
18069,18069,2013-02-18,gambling,Ndr0004305,Solved,CLA381789799,Calabria,Montalto Uffugo,N/A
18070,18070,2015-01-29,drug trafficking,Ndr0000247,Solved,CLA181025811,Calabria,Cosenza,N/A
